review_id,product_id,rating,review_date,review_data
12857,2164,2,2025-10-30,"{'comment': 'Bon produit', 'language': 'fr'}"
12858,2778,4,2025-11-01,"{'comment': 'Excellent', 'language': 'es'}"
12859,653,3,2025-10-11,"{'comment': 'Bon produit', 'language': 'fr'}"
12860,1214,4,2025-10-16,"{'comment': 'Bon produit', 'language': 'en'}"
12861,1180,5,2025-11-04,"{'comment': 'Bon produit', 'language': 'fr'}"
12862,1809,2,2025-10-28,"{'comment': 'Bon produit', 'language': 'en'}"
12863,2778,2,2025-11-26,"{'comment': 'Pas satisfait', 'language': 'en'}"
12864,569,5,2025-11-13,"{'comment': 'Moyen', 'language': 'es'}"
12865,2139,1,2025-11-01,"{'comment': 'Pas satisfait', 'language': 'fr'}"
12866,1091,5,2025-10-08,"{'comment': 'Moyen', 'language': 'en'}"
12867,204,5,2025-10-16,"{'comment': 'Pas satisfait', 'language': 'en'}"
12868,2559,1,2025-10-22,"{'comment': 'Pas satisfait', 'language': 'fr'}"
12869,553,1,2025-11-04,"{'comment': 'Pas satisfait', 'language': 'en'}"
12870,1464,5,2025-11-20,"{'comment': 'Bon produit', 'language': 'fr'}"
12871,901,1,2025-11-05,"{'comment': 'Moyen', 'language': 'fr'}"
12872,1106,2,2025-11-13,"{'comment': 'Moyen', 'language': 'es'}"
12873,501,4,2025-10-05,"{'comment': 'Moyen', 'language': 'fr'}"
12874,573,2,2025-10-16,"{'comment': 'Bon produit', 'language': 'en'}"
12875,1610,4,2025-10-22,"{'comment': 'Bon produit', 'language': 'fr'}"
12876,1869,3,2025-11-25,"{'comment': 'Pas satisfait', 'language': 'en'}"
12877,329,3,2025-11-05,"{'comment': 'Pas satisfait', 'language': 'en'}"
12878,829,5,2025-11-07,"{'comment': 'Pas satisfait', 'language': 'en'}"
12879,809,2,2025-11-22,"{'comment': 'Moyen', 'language': 'es'}"
12880,2801,4,2025-11-06,"{'comment': 'Excellent', 'language': 'es'}"
12881,2838,1,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'es'}"
12882,1309,3,2025-10-24,"{'comment': 'Moyen', 'language': 'en'}"
12883,17,3,2025-10-11,"{'comment': 'Excellent', 'language': 'es'}"
12884,830,1,2025-10-06,"{'comment': 'Pas satisfait', 'language': 'en'}"
12885,161,1,2025-10-22,"{'comment': 'Moyen', 'language': 'en'}"
12886,1827,3,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
12887,1398,2,2025-11-25,"{'comment': 'Bon produit', 'language': 'fr'}"
12888,344,4,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'en'}"
12889,2035,5,2025-11-20,"{'comment': 'Bon produit', 'language': 'en'}"
12890,117,2,2025-10-07,"{'comment': 'Excellent', 'language': 'fr'}"
12891,1483,4,2025-10-14,"{'comment': 'Moyen', 'language': 'en'}"
12892,1042,3,2025-10-01,"{'comment': 'Pas satisfait', 'language': 'fr'}"
12893,1473,1,2025-10-24,"{'comment': 'Bon produit', 'language': 'en'}"
12894,395,4,2025-11-22,"{'comment': 'Bon produit', 'language': 'es'}"
12895,402,4,2025-10-21,"{'comment': 'Bon produit', 'language': 'en'}"
12896,297,1,2025-09-30,"{'comment': 'Moyen', 'language': 'en'}"
12897,239,4,2025-10-31,"{'comment': 'Moyen', 'language': 'es'}"
12898,877,3,2025-11-11,"{'comment': 'Excellent', 'language': 'fr'}"
12899,1043,5,2025-11-08,"{'comment': 'Moyen', 'language': 'fr'}"
12900,2353,5,2025-09-29,"{'comment': 'Excellent', 'language': 'en'}"
12901,1009,5,2025-11-20,"{'comment': 'Bon produit', 'language': 'fr'}"
12902,1069,5,2025-11-27,"{'comment': 'Bon produit', 'language': 'fr'}"
12903,1699,4,2025-10-29,"{'comment': 'Bon produit', 'language': 'fr'}"
12904,2287,1,2025-11-20,"{'comment': 'Excellent', 'language': 'es'}"
12905,137,3,2025-10-09,"{'comment': 'Bon produit', 'language': 'es'}"
12906,1627,5,2025-10-30,"{'comment': 'Bon produit', 'language': 'es'}"
12907,714,4,2025-11-21,"{'comment': 'Moyen', 'language': 'es'}"
12908,940,2,2025-10-07,"{'comment': 'Excellent', 'language': 'en'}"
12909,1572,1,2025-10-09,"{'comment': 'Excellent', 'language': 'en'}"
12910,1826,1,2025-10-14,"{'comment': 'Excellent', 'language': 'es'}"
12911,620,5,2025-10-28,"{'comment': 'Excellent', 'language': 'es'}"
12912,1647,4,2025-10-15,"{'comment': 'Bon produit', 'language': 'fr'}"
12913,2839,4,2025-11-18,"{'comment': 'Moyen', 'language': 'en'}"
12914,261,1,2025-11-19,"{'comment': 'Pas satisfait', 'language': 'es'}"
12915,1642,2,2025-10-14,"{'comment': 'Excellent', 'language': 'en'}"
12916,355,4,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'en'}"
12917,1646,4,2025-10-25,"{'comment': 'Moyen', 'language': 'fr'}"
12918,2225,5,2025-11-04,"{'comment': 'Excellent', 'language': 'en'}"
12919,2349,2,2025-10-05,"{'comment': 'Bon produit', 'language': 'en'}"
12920,887,4,2025-09-28,"{'comment': 'Pas satisfait', 'language': 'fr'}"
12921,1572,2,2025-10-07,"{'comment': 'Moyen', 'language': 'en'}"
12922,648,3,2025-11-04,"{'comment': 'Moyen', 'language': 'en'}"
12923,1373,4,2025-10-29,"{'comment': 'Excellent', 'language': 'fr'}"
12924,458,4,2025-10-08,"{'comment': 'Bon produit', 'language': 'es'}"
12925,581,1,2025-10-29,"{'comment': 'Moyen', 'language': 'fr'}"
12926,896,4,2025-11-06,"{'comment': 'Moyen', 'language': 'en'}"
12927,958,3,2025-11-05,"{'comment': 'Pas satisfait', 'language': 'es'}"
12928,413,4,2025-10-26,"{'comment': 'Bon produit', 'language': 'en'}"
12929,2463,2,2025-11-09,"{'comment': 'Bon produit', 'language': 'es'}"
12930,2272,3,2025-10-13,"{'comment': 'Bon produit', 'language': 'es'}"
12931,824,5,2025-11-26,"{'comment': 'Bon produit', 'language': 'fr'}"
12932,1763,4,2025-11-01,"{'comment': 'Moyen', 'language': 'fr'}"
12933,2725,4,2025-11-26,"{'comment': 'Moyen', 'language': 'en'}"
12934,585,4,2025-11-06,"{'comment': 'Bon produit', 'language': 'es'}"
12935,1515,5,2025-09-28,"{'comment': 'Moyen', 'language': 'en'}"
12936,2006,5,2025-11-10,"{'comment': 'Pas satisfait', 'language': 'en'}"
12937,560,1,2025-11-22,"{'comment': 'Moyen', 'language': 'en'}"
12938,1995,2,2025-11-07,"{'comment': 'Moyen', 'language': 'fr'}"
12939,260,3,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'es'}"
12940,2482,5,2025-10-01,"{'comment': 'Moyen', 'language': 'en'}"
12941,746,4,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'en'}"
12942,1262,1,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'fr'}"
12943,2341,4,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'es'}"
12944,1257,4,2025-11-02,"{'comment': 'Moyen', 'language': 'fr'}"
12945,2269,3,2025-10-05,"{'comment': 'Moyen', 'language': 'en'}"
12946,1176,4,2025-09-30,"{'comment': 'Moyen', 'language': 'fr'}"
12947,2400,3,2025-11-22,"{'comment': 'Bon produit', 'language': 'fr'}"
12948,1657,4,2025-11-01,"{'comment': 'Bon produit', 'language': 'fr'}"
12949,1272,2,2025-11-07,"{'comment': 'Moyen', 'language': 'en'}"
12950,54,5,2025-10-27,"{'comment': 'Moyen', 'language': 'en'}"
12951,1173,1,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'es'}"
12952,609,3,2025-11-25,"{'comment': 'Excellent', 'language': 'en'}"
12953,1373,2,2025-10-05,"{'comment': 'Excellent', 'language': 'fr'}"
12954,2437,3,2025-11-23,"{'comment': 'Excellent', 'language': 'fr'}"
12955,1819,5,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'es'}"
12956,2145,3,2025-11-07,"{'comment': 'Moyen', 'language': 'en'}"
12957,2877,4,2025-11-20,"{'comment': 'Bon produit', 'language': 'es'}"
12958,2650,3,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'en'}"
12959,2897,2,2025-10-11,"{'comment': 'Moyen', 'language': 'en'}"
12960,1187,2,2025-11-11,"{'comment': 'Pas satisfait', 'language': 'es'}"
12961,539,4,2025-10-13,"{'comment': 'Excellent', 'language': 'en'}"
12962,2995,3,2025-10-15,"{'comment': 'Pas satisfait', 'language': 'es'}"
12963,422,4,2025-10-17,"{'comment': 'Moyen', 'language': 'en'}"
12964,2149,3,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'es'}"
12965,849,2,2025-10-13,"{'comment': 'Bon produit', 'language': 'fr'}"
12966,2835,1,2025-11-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
12967,2057,3,2025-11-03,"{'comment': 'Moyen', 'language': 'es'}"
12968,2393,5,2025-10-22,"{'comment': 'Pas satisfait', 'language': 'en'}"
12969,2160,3,2025-10-26,"{'comment': 'Excellent', 'language': 'en'}"
12970,469,1,2025-10-27,"{'comment': 'Bon produit', 'language': 'fr'}"
12971,98,4,2025-10-01,"{'comment': 'Bon produit', 'language': 'es'}"
12972,2889,4,2025-10-17,"{'comment': 'Moyen', 'language': 'fr'}"
12973,2310,3,2025-10-30,"{'comment': 'Bon produit', 'language': 'es'}"
12974,2176,2,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'en'}"
12975,1201,4,2025-11-16,"{'comment': 'Bon produit', 'language': 'en'}"
12976,346,3,2025-11-25,"{'comment': 'Excellent', 'language': 'en'}"
12977,1930,3,2025-10-14,"{'comment': 'Moyen', 'language': 'en'}"
12978,2800,4,2025-10-23,"{'comment': 'Moyen', 'language': 'en'}"
12979,2074,5,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
12980,2997,3,2025-11-10,"{'comment': 'Moyen', 'language': 'fr'}"
12981,2252,3,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'es'}"
12982,86,4,2025-10-11,"{'comment': 'Bon produit', 'language': 'en'}"
12983,2540,2,2025-10-23,"{'comment': 'Moyen', 'language': 'es'}"
12984,2197,2,2025-10-07,"{'comment': 'Moyen', 'language': 'es'}"
12985,2652,4,2025-11-20,"{'comment': 'Moyen', 'language': 'en'}"
12986,514,1,2025-10-23,"{'comment': 'Pas satisfait', 'language': 'en'}"
12987,422,5,2025-10-15,"{'comment': 'Bon produit', 'language': 'en'}"
12988,2854,1,2025-11-16,"{'comment': 'Moyen', 'language': 'en'}"
12989,2506,1,2025-10-30,"{'comment': 'Moyen', 'language': 'es'}"
12990,2283,1,2025-10-10,"{'comment': 'Excellent', 'language': 'es'}"
12991,2477,5,2025-11-11,"{'comment': 'Bon produit', 'language': 'es'}"
12992,2438,3,2025-11-21,"{'comment': 'Bon produit', 'language': 'es'}"
12993,2059,2,2025-11-16,"{'comment': 'Moyen', 'language': 'fr'}"
12994,2066,4,2025-11-26,"{'comment': 'Moyen', 'language': 'fr'}"
12995,2580,5,2025-11-08,"{'comment': 'Moyen', 'language': 'en'}"
12996,517,1,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'en'}"
12997,1599,5,2025-11-01,"{'comment': 'Pas satisfait', 'language': 'es'}"
12998,2357,2,2025-11-04,"{'comment': 'Bon produit', 'language': 'es'}"
12999,124,1,2025-10-16,"{'comment': 'Moyen', 'language': 'en'}"
13000,1764,5,2025-10-15,"{'comment': 'Moyen', 'language': 'es'}"
13001,2158,5,2025-10-01,"{'comment': 'Moyen', 'language': 'es'}"
13002,2301,5,2025-10-21,"{'comment': 'Moyen', 'language': 'es'}"
13003,2572,4,2025-10-19,"{'comment': 'Excellent', 'language': 'fr'}"
13004,616,1,2025-11-19,"{'comment': 'Bon produit', 'language': 'en'}"
13005,1290,1,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'en'}"
13006,1886,5,2025-10-03,"{'comment': 'Bon produit', 'language': 'es'}"
13007,1077,1,2025-11-03,"{'comment': 'Excellent', 'language': 'es'}"
13008,345,2,2025-11-01,"{'comment': 'Excellent', 'language': 'fr'}"
13009,216,3,2025-11-27,"{'comment': 'Pas satisfait', 'language': 'es'}"
13010,1505,4,2025-10-22,"{'comment': 'Bon produit', 'language': 'en'}"
13011,948,2,2025-11-06,"{'comment': 'Moyen', 'language': 'fr'}"
13012,813,4,2025-11-17,"{'comment': 'Pas satisfait', 'language': 'en'}"
13013,2388,4,2025-10-19,"{'comment': 'Pas satisfait', 'language': 'es'}"
13014,265,5,2025-10-01,"{'comment': 'Bon produit', 'language': 'en'}"
13015,1697,2,2025-10-15,"{'comment': 'Bon produit', 'language': 'fr'}"
13016,1024,4,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13017,1660,5,2025-11-11,"{'comment': 'Excellent', 'language': 'es'}"
13018,2187,3,2025-11-11,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13019,680,1,2025-11-20,"{'comment': 'Moyen', 'language': 'en'}"
13020,2259,1,2025-10-14,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13021,2132,4,2025-10-05,"{'comment': 'Excellent', 'language': 'es'}"
13022,195,1,2025-11-14,"{'comment': 'Excellent', 'language': 'fr'}"
13023,781,1,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'es'}"
13024,2708,1,2025-10-19,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13025,69,4,2025-11-20,"{'comment': 'Bon produit', 'language': 'es'}"
13026,2923,1,2025-11-18,"{'comment': 'Bon produit', 'language': 'en'}"
13027,791,5,2025-10-15,"{'comment': 'Pas satisfait', 'language': 'en'}"
13028,2772,1,2025-10-03,"{'comment': 'Moyen', 'language': 'es'}"
13029,870,2,2025-11-20,"{'comment': 'Moyen', 'language': 'en'}"
13030,2533,5,2025-10-01,"{'comment': 'Excellent', 'language': 'es'}"
13031,1531,1,2025-10-08,"{'comment': 'Excellent', 'language': 'es'}"
13032,1457,1,2025-11-23,"{'comment': 'Moyen', 'language': 'en'}"
13033,1005,1,2025-10-17,"{'comment': 'Moyen', 'language': 'fr'}"
13034,2436,2,2025-11-25,"{'comment': 'Pas satisfait', 'language': 'es'}"
13035,2113,2,2025-10-16,"{'comment': 'Bon produit', 'language': 'fr'}"
13036,1376,3,2025-10-20,"{'comment': 'Bon produit', 'language': 'en'}"
13037,1049,3,2025-11-17,"{'comment': 'Bon produit', 'language': 'fr'}"
13038,1433,5,2025-10-07,"{'comment': 'Moyen', 'language': 'en'}"
13039,1357,2,2025-10-29,"{'comment': 'Moyen', 'language': 'en'}"
13040,1732,1,2025-11-27,"{'comment': 'Bon produit', 'language': 'es'}"
13041,1214,4,2025-10-03,"{'comment': 'Bon produit', 'language': 'es'}"
13042,2224,5,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'es'}"
13043,1932,4,2025-10-04,"{'comment': 'Excellent', 'language': 'en'}"
13044,906,3,2025-10-16,"{'comment': 'Excellent', 'language': 'fr'}"
13045,1318,3,2025-11-07,"{'comment': 'Bon produit', 'language': 'fr'}"
13046,691,3,2025-10-15,"{'comment': 'Pas satisfait', 'language': 'es'}"
13047,2379,4,2025-10-12,"{'comment': 'Bon produit', 'language': 'es'}"
13048,2652,1,2025-10-03,"{'comment': 'Moyen', 'language': 'en'}"
13049,947,1,2025-11-18,"{'comment': 'Pas satisfait', 'language': 'es'}"
13050,1742,5,2025-10-09,"{'comment': 'Moyen', 'language': 'fr'}"
13051,2100,2,2025-11-18,"{'comment': 'Moyen', 'language': 'fr'}"
13052,453,3,2025-10-07,"{'comment': 'Moyen', 'language': 'en'}"
13053,667,1,2025-11-19,"{'comment': 'Excellent', 'language': 'en'}"
13054,2143,4,2025-10-12,"{'comment': 'Moyen', 'language': 'fr'}"
13055,1895,4,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'es'}"
13056,1798,2,2025-09-29,"{'comment': 'Excellent', 'language': 'es'}"
13057,1718,4,2025-10-09,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13058,2949,4,2025-11-19,"{'comment': 'Excellent', 'language': 'fr'}"
13059,2008,3,2025-10-06,"{'comment': 'Pas satisfait', 'language': 'es'}"
13060,2694,4,2025-10-07,"{'comment': 'Moyen', 'language': 'fr'}"
13061,1842,2,2025-11-12,"{'comment': 'Moyen', 'language': 'es'}"
13062,864,2,2025-10-27,"{'comment': 'Moyen', 'language': 'fr'}"
13063,1876,3,2025-11-19,"{'comment': 'Bon produit', 'language': 'en'}"
13064,809,2,2025-10-14,"{'comment': 'Excellent', 'language': 'en'}"
13065,2471,2,2025-10-09,"{'comment': 'Moyen', 'language': 'en'}"
13066,236,2,2025-10-22,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13067,2970,4,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
13068,1782,3,2025-10-01,"{'comment': 'Moyen', 'language': 'en'}"
13069,192,3,2025-10-12,"{'comment': 'Excellent', 'language': 'es'}"
13070,2214,1,2025-09-30,"{'comment': 'Bon produit', 'language': 'fr'}"
13071,1079,2,2025-09-30,"{'comment': 'Bon produit', 'language': 'fr'}"
13072,1940,2,2025-10-14,"{'comment': 'Excellent', 'language': 'fr'}"
13073,209,4,2025-10-03,"{'comment': 'Bon produit', 'language': 'es'}"
13074,1600,1,2025-11-02,"{'comment': 'Excellent', 'language': 'fr'}"
13075,2201,2,2025-10-10,"{'comment': 'Moyen', 'language': 'en'}"
13076,2388,2,2025-11-16,"{'comment': 'Moyen', 'language': 'en'}"
13077,421,5,2025-10-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
13078,804,5,2025-11-10,"{'comment': 'Pas satisfait', 'language': 'en'}"
13079,2977,1,2025-11-22,"{'comment': 'Moyen', 'language': 'en'}"
13080,1636,4,2025-11-24,"{'comment': 'Excellent', 'language': 'fr'}"
13081,1059,2,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'en'}"
13082,1292,5,2025-11-22,"{'comment': 'Excellent', 'language': 'es'}"
13083,1321,4,2025-11-06,"{'comment': 'Bon produit', 'language': 'en'}"
13084,2867,3,2025-10-13,"{'comment': 'Bon produit', 'language': 'es'}"
13085,2091,4,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13086,895,5,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'es'}"
13087,1428,3,2025-10-29,"{'comment': 'Bon produit', 'language': 'en'}"
13088,2071,1,2025-10-29,"{'comment': 'Pas satisfait', 'language': 'en'}"
13089,1161,2,2025-10-19,"{'comment': 'Bon produit', 'language': 'fr'}"
13090,662,1,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13091,1657,5,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13092,2687,4,2025-11-10,"{'comment': 'Bon produit', 'language': 'en'}"
13093,2735,1,2025-11-23,"{'comment': 'Moyen', 'language': 'en'}"
13094,1578,5,2025-10-13,"{'comment': 'Bon produit', 'language': 'en'}"
13095,2829,3,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'en'}"
13096,2494,4,2025-11-01,"{'comment': 'Excellent', 'language': 'fr'}"
13097,1088,3,2025-11-09,"{'comment': 'Excellent', 'language': 'en'}"
13098,565,1,2025-10-20,"{'comment': 'Excellent', 'language': 'en'}"
13099,1085,5,2025-09-30,"{'comment': 'Pas satisfait', 'language': 'es'}"
13100,1097,4,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'en'}"
13101,793,3,2025-11-15,"{'comment': 'Moyen', 'language': 'fr'}"
13102,1942,1,2025-11-01,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13103,1595,5,2025-11-07,"{'comment': 'Bon produit', 'language': 'en'}"
13104,2256,4,2025-10-27,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13105,2689,1,2025-10-25,"{'comment': 'Moyen', 'language': 'fr'}"
13106,2639,1,2025-10-25,"{'comment': 'Excellent', 'language': 'fr'}"
13107,528,1,2025-11-15,"{'comment': 'Excellent', 'language': 'es'}"
13108,674,1,2025-11-08,"{'comment': 'Moyen', 'language': 'fr'}"
13109,755,1,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'en'}"
13110,1980,1,2025-11-18,"{'comment': 'Excellent', 'language': 'fr'}"
13111,424,5,2025-09-29,"{'comment': 'Moyen', 'language': 'es'}"
13112,1702,2,2025-11-12,"{'comment': 'Excellent', 'language': 'en'}"
13113,2302,5,2025-11-03,"{'comment': 'Pas satisfait', 'language': 'en'}"
13114,1322,4,2025-10-01,"{'comment': 'Bon produit', 'language': 'en'}"
13115,2410,5,2025-11-26,"{'comment': 'Excellent', 'language': 'fr'}"
13116,2165,1,2025-10-09,"{'comment': 'Moyen', 'language': 'fr'}"
13117,1020,2,2025-10-14,"{'comment': 'Excellent', 'language': 'es'}"
13118,215,2,2025-10-13,"{'comment': 'Moyen', 'language': 'en'}"
13119,2445,1,2025-10-30,"{'comment': 'Bon produit', 'language': 'en'}"
13120,2362,3,2025-10-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13121,2455,2,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13122,2548,1,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'en'}"
13123,2246,5,2025-11-02,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13124,1466,3,2025-10-30,"{'comment': 'Excellent', 'language': 'fr'}"
13125,1276,2,2025-11-18,"{'comment': 'Bon produit', 'language': 'en'}"
13126,2395,5,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
13127,528,2,2025-10-31,"{'comment': 'Pas satisfait', 'language': 'es'}"
13128,1291,3,2025-11-12,"{'comment': 'Bon produit', 'language': 'fr'}"
13129,1972,4,2025-10-09,"{'comment': 'Excellent', 'language': 'es'}"
13130,1513,2,2025-10-29,"{'comment': 'Bon produit', 'language': 'fr'}"
13131,613,2,2025-10-14,"{'comment': 'Moyen', 'language': 'fr'}"
13132,2059,5,2025-11-24,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13133,445,2,2025-10-31,"{'comment': 'Bon produit', 'language': 'en'}"
13134,126,3,2025-10-16,"{'comment': 'Bon produit', 'language': 'fr'}"
13135,376,3,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
13136,754,1,2025-10-31,"{'comment': 'Excellent', 'language': 'es'}"
13137,814,1,2025-11-16,"{'comment': 'Pas satisfait', 'language': 'en'}"
13138,2729,1,2025-10-15,"{'comment': 'Moyen', 'language': 'en'}"
13139,691,5,2025-10-03,"{'comment': 'Bon produit', 'language': 'en'}"
13140,327,1,2025-10-26,"{'comment': 'Moyen', 'language': 'en'}"
13141,887,2,2025-10-23,"{'comment': 'Bon produit', 'language': 'fr'}"
13142,998,2,2025-09-29,"{'comment': 'Pas satisfait', 'language': 'en'}"
13143,1768,5,2025-10-11,"{'comment': 'Pas satisfait', 'language': 'fr'}"
13144,2754,4,2025-11-16,"{'comment': 'Bon produit', 'language': 'fr'}"
13145,447,2,2025-10-04,"{'comment': 'Bon produit', 'language': 'es'}"
13146,1995,4,2025-11-16,"{'comment': 'Excellent', 'language': 'en'}"
13147,355,2,2025-10-07,"{'comment': 'Pas satisfait', 'language': 'es'}"
13148,1025,1,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'en'}"
13149,2318,4,2025-11-17,"{'comment': 'Pas satisfait', 'language': 'fr'}"
